account,balance_t,total,total_1,total_13,total_35,total_5,is_in,type
67812678,"[147, 0, 95, 52, 0]",147,0,95,52,0,True,1
61876578,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61882168,"[147, 99, 48, 0, 0]",147,99,48,0,0,True,0
66019698,"[147, 102, 44, 1, 0]",147,102,44,1,0,True,0
61807158,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
68841098,"[147, 8, 139, 0, 0]",147,8,139,0,0,True,1
66050028,"[135, 99, 8, 28, 0]",135,99,8,28,0,True,0
61841278,"[147, 99, 48, 0, 0]",147,99,48,0,0,True,0
69835458,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
65077118,"[147, 0, 23, 121, 3]",147,0,23,121,3,True,2
61800658,"[147, 117, 30, 0, 0]",147,117,30,0,0,True,0
60080788,"[147, 110, 24, 4, 9]",147,110,24,4,9,True,0
63067768,"[147, 100, 47, 0, 0]",147,100,47,0,0,True,0
61858118,"[147, 100, 47, 0, 0]",147,100,47,0,0,True,0
61847358,"[147, 100, 47, 0, 0]",147,100,47,0,0,True,0
61826868,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
66077068,"[121, 121, 0, 0, 0]",121,121,0,0,0,True,0
62095238,"[147, 0, 145, 2, 0]",147,0,145,2,0,True,1
60843308,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61841028,"[147, 0, 1, 29, 117]",147,0,1,29,117,True,3
62087708,"[147, 100, 47, 0, 0]",147,100,47,0,0,True,0
62087618,"[147, 100, 47, 0, 0]",147,100,47,0,0,True,0
62070638,"[147, 100, 0, 0, 47]",147,100,0,0,47,True,0
65026188,"[147, 100, 47, 0, 0]",147,100,47,0,0,True,0
69864278,"[147, 100, 47, 0, 0]",147,100,47,0,0,True,0
65086738,"[147, 0, 1, 0, 146]",147,0,1,0,146,True,3
61865578,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
65058058,"[120, 0, 0, 104, 16]",120,0,0,104,16,True,2
61879418,"[147, 146, 1, 0, 0]",147,146,1,0,0,True,0
66070218,"[120, 101, 19, 0, 0]",120,101,19,0,0,True,0
28808057,"[147, 101, 46, 0, 0]",147,101,46,0,0,True,0
66075208,"[120, 120, 0, 0, 0]",120,120,0,0,0,True,0
61899598,"[147, 102, 45, 0, 0]",147,102,45,0,0,True,0
65008538,"[147, 0, 111, 1, 35]",147,0,111,1,35,True,1
63085528,"[147, 102, 45, 0, 0]",147,102,45,0,0,True,0
66051708,"[133, 70, 47, 16, 0]",133,70,47,16,0,True,0
60819068,"[147, 146, 1, 0, 0]",147,146,1,0,0,True,0
65020718,"[147, 102, 45, 0, 0]",147,102,45,0,0,True,0
67813888,"[147, 1, 1, 136, 9]",147,1,1,136,9,True,2
69895978,"[131, 102, 29, 0, 0]",131,102,29,0,0,True,0
61857008,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61848098,"[147, 0, 136, 11, 0]",147,0,136,11,0,True,1
61841428,"[147, 102, 45, 0, 0]",147,102,45,0,0,True,0
62067008,"[147, 102, 0, 45, 0]",147,102,0,45,0,True,0
66068808,"[128, 0, 0, 1, 127]",128,0,0,1,127,True,3
65008278,"[147, 0, 1, 0, 146]",147,0,1,0,146,True,3
61821978,"[147, 33, 109, 5, 0]",147,33,109,5,0,True,1
61875378,"[147, 103, 44, 0, 0]",147,103,44,0,0,True,0
61859318,"[147, 0, 126, 20, 1]",147,0,126,20,1,True,1
61833568,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66068198,"[128, 103, 25, 0, 0]",128,103,25,0,0,True,0
60817058,"[147, 105, 42, 0, 0]",147,105,42,0,0,True,0
66050688,"[135, 104, 31, 0, 0]",135,104,31,0,0,True,0
69843418,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
69868888,"[147, 1, 144, 2, 0]",147,1,144,2,0,True,1
62077278,"[147, 103, 0, 44, 0]",147,103,0,44,0,True,0
61826958,"[147, 103, 44, 0, 0]",147,103,44,0,0,True,0
61860658,"[147, 104, 43, 0, 0]",147,104,43,0,0,True,0
61815618,"[147, 104, 43, 0, 0]",147,104,43,0,0,True,0
61821788,"[147, 104, 43, 0, 0]",147,104,43,0,0,True,0
65026218,"[147, 110, 30, 7, 0]",147,110,30,7,0,True,0
60825788,"[147, 1, 0, 0, 146]",147,1,0,0,146,True,3
61831218,"[147, 104, 43, 0, 0]",147,104,43,0,0,True,0
61880508,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
69851308,"[147, 1, 144, 2, 0]",147,1,144,2,0,True,1
61846518,"[147, 104, 43, 0, 0]",147,104,43,0,0,True,0
61887068,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61854508,"[147, 11, 136, 0, 0]",147,11,136,0,0,True,1
61849368,"[147, 11, 104, 32, 0]",147,11,104,32,0,True,1
66021058,"[137, 137, 0, 0, 0]",137,137,0,0,0,True,0
61848708,"[147, 11, 133, 3, 0]",147,11,133,3,0,True,1
66082278,"[106, 105, 1, 0, 0]",106,105,1,0,0,True,0
65080158,"[147, 0, 120, 14, 13]",147,0,120,14,13,True,1
61898278,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61847798,"[147, 11, 136, 0, 0]",147,11,136,0,0,True,1
61845218,"[147, 6, 141, 0, 0]",147,6,141,0,0,True,1
63072798,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
67811608,"[129, 0, 62, 67, 0]",129,0,62,67,0,True,2
61835688,"[147, 105, 42, 0, 0]",147,105,42,0,0,True,0
65007028,"[147, 105, 42, 0, 0]",147,105,42,0,0,True,0
66021908,"[129, 105, 24, 0, 0]",129,105,24,0,0,True,0
66066158,"[128, 106, 22, 0, 0]",128,106,22,0,0,True,0
61848788,"[147, 0, 137, 10, 0]",147,0,137,10,0,True,1
67810288,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
66065188,"[129, 0, 0, 106, 23]",129,0,0,106,23,True,2
61851728,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61849698,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61851478,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61804718,"[147, 0, 116, 31, 0]",147,0,116,31,0,True,1
61844318,"[147, 17, 130, 0, 0]",147,17,130,0,0,True,1
62087068,"[147, 19, 127, 1, 0]",147,19,127,1,0,True,1
61828118,"[147, 1, 144, 2, 0]",147,1,144,2,0,True,1
61872418,"[147, 107, 40, 0, 0]",147,107,40,0,0,True,0
66008198,"[147, 107, 40, 0, 0]",147,107,40,0,0,True,0
61899778,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
65085058,"[126, 107, 18, 1, 0]",126,107,18,1,0,True,0
63087568,"[147, 108, 39, 0, 0]",147,108,39,0,0,True,0
61846658,"[147, 0, 1, 0, 146]",147,0,1,0,146,True,3
65011178,"[147, 131, 16, 0, 0]",147,131,16,0,0,True,0
65085098,"[147, 0, 1, 8, 138]",147,0,1,8,138,True,3
62070558,"[147, 0, 96, 34, 17]",147,0,96,34,17,True,1
67810018,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
62072698,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61870158,"[147, 94, 14, 0, 39]",147,94,14,0,39,True,0
66080628,"[114, 114, 0, 0, 0]",114,114,0,0,0,True,0
65011978,"[147, 121, 26, 0, 0]",147,121,26,0,0,True,0
61821488,"[147, 107, 40, 0, 0]",147,107,40,0,0,True,0
69859828,"[147, 107, 40, 0, 0]",147,107,40,0,0,True,0
63067958,"[147, 107, 5, 35, 0]",147,107,5,35,0,True,0
63080568,"[147, 0, 131, 16, 0]",147,0,131,16,0,True,1
62097998,"[147, 136, 11, 0, 0]",147,136,11,0,0,True,0
61820098,"[147, 0, 0, 95, 52]",147,0,0,95,52,True,2
63085088,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61842398,"[147, 87, 60, 0, 0]",147,87,60,0,0,True,0
63079628,"[147, 1, 0, 0, 146]",147,1,0,0,146,True,3
62026008,"[147, 68, 79, 0, 0]",147,68,79,0,0,True,1
69875598,"[147, 108, 39, 0, 0]",147,108,39,0,0,True,0
65021678,"[147, 108, 8, 0, 31]",147,108,8,0,31,True,0
60831698,"[147, 112, 35, 0, 0]",147,112,35,0,0,True,0
69898558,"[147, 0, 1, 0, 146]",147,0,1,0,146,True,3
61879098,"[147, 109, 38, 0, 0]",147,109,38,0,0,True,0
61842288,"[147, 59, 87, 1, 0]",147,59,87,1,0,True,1
69841958,"[147, 0, 23, 124, 0]",147,0,23,124,0,True,2
66076898,"[121, 114, 7, 0, 0]",121,114,7,0,0,True,0
65009008,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
60818908,"[147, 105, 42, 0, 0]",147,105,42,0,0,True,0
62025038,"[147, 124, 14, 9, 0]",147,124,14,9,0,True,0
61845608,"[147, 62, 85, 0, 0]",147,62,85,0,0,True,1
67856978,"[147, 110, 37, 0, 0]",147,110,37,0,0,True,0
69868808,"[147, 110, 37, 0, 0]",147,110,37,0,0,True,0
63060878,"[147, 85, 25, 0, 37]",147,85,25,0,37,True,0
66050608,"[124, 1, 123, 0, 0]",124,1,123,0,0,True,1
62092578,"[147, 111, 20, 16, 0]",147,111,20,16,0,True,0
65076728,"[147, 114, 10, 8, 15]",147,114,10,8,15,True,0
61896718,"[147, 3, 105, 5, 34]",147,3,105,5,34,True,1
63090738,"[147, 0, 111, 35, 1]",147,0,111,35,1,True,1
69814568,"[147, 0, 127, 20, 0]",147,0,127,20,0,True,1
63015028,"[147, 143, 4, 0, 0]",147,143,4,0,0,True,0
62086898,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66069068,"[125, 112, 13, 0, 0]",125,112,13,0,0,True,0
62078008,"[147, 144, 3, 0, 0]",147,144,3,0,0,True,0
69890968,"[147, 111, 36, 0, 0]",147,111,36,0,0,True,0
66029628,"[136, 111, 8, 15, 2]",136,111,8,15,2,True,0
63011038,"[147, 111, 0, 36, 0]",147,111,0,36,0,True,0
63069768,"[147, 111, 0, 36, 0]",147,111,0,36,0,True,0
62098038,"[147, 146, 1, 0, 0]",147,146,1,0,0,True,0
62099588,"[147, 145, 2, 0, 0]",147,145,2,0,0,True,0
61820078,"[147, 116, 31, 0, 0]",147,116,31,0,0,True,0
63008978,"[147, 111, 36, 0, 0]",147,111,36,0,0,True,0
61811918,"[147, 12, 134, 1, 0]",147,12,134,1,0,True,1
68844978,"[121, 120, 1, 0, 0]",121,120,1,0,0,True,0
61852418,"[147, 112, 35, 0, 0]",147,112,35,0,0,True,0
60008118,"[147, 0, 128, 9, 10]",147,0,128,9,10,True,1
60801298,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61810998,"[147, 72, 75, 0, 0]",147,72,75,0,0,True,1
68848298,"[147, 112, 35, 0, 0]",147,112,35,0,0,True,0
62092538,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66070558,"[122, 0, 121, 1, 0]",122,0,121,1,0,True,1
60813528,"[147, 112, 35, 0, 0]",147,112,35,0,0,True,0
63078728,"[147, 112, 35, 0, 0]",147,112,35,0,0,True,0
62095778,"[147, 112, 35, 0, 0]",147,112,35,0,0,True,0
63090838,"[147, 103, 44, 0, 0]",147,103,44,0,0,True,0
69889458,"[147, 93, 54, 0, 0]",147,93,54,0,0,True,0
65010168,"[147, 113, 34, 0, 0]",147,113,34,0,0,True,0
66076208,"[120, 112, 0, 0, 8]",120,112,0,0,8,True,0
69891858,"[147, 112, 2, 33, 0]",147,112,2,33,0,True,0
69830218,"[147, 113, 34, 0, 0]",147,113,34,0,0,True,0
66051088,"[133, 58, 75, 0, 0]",133,58,75,0,0,True,1
66022188,"[135, 113, 22, 0, 0]",135,113,22,0,0,True,0
63000258,"[147, 3, 144, 0, 0]",147,3,144,0,0,True,1
60830358,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
60808398,"[147, 129, 18, 0, 0]",147,129,18,0,0,True,0
62087218,"[147, 64, 83, 0, 0]",147,64,83,0,0,True,1
66070978,"[123, 123, 0, 0, 0]",123,123,0,0,0,True,0
69849918,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
61827668,"[147, 113, 34, 0, 0]",147,113,34,0,0,True,0
69852178,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61840818,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
69837818,"[147, 0, 113, 10, 24]",147,0,113,10,24,True,1
69856008,"[145, 115, 30, 0, 0]",145,115,30,0,0,True,0
66070068,"[122, 122, 0, 0, 0]",122,122,0,0,0,True,0
66075298,"[120, 120, 0, 0, 0]",120,120,0,0,0,True,0
66020928,"[142, 114, 28, 0, 0]",142,114,28,0,0,True,0
66021868,"[144, 114, 30, 0, 0]",144,114,30,0,0,True,0
63099568,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
63066168,"[147, 118, 29, 0, 0]",147,118,29,0,0,True,0
60817958,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
63058208,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61820298,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61820978,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61875428,"[147, 0, 114, 33, 0]",147,0,114,33,0,True,1
61827788,"[147, 116, 31, 0, 0]",147,116,31,0,0,True,0
60005618,"[147, 138, 9, 0, 0]",147,138,9,0,0,True,0
65085198,"[147, 114, 33, 0, 0]",147,114,33,0,0,True,0
60803578,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
60821278,"[147, 120, 27, 0, 0]",147,120,27,0,0,True,0
66076608,"[121, 114, 0, 7, 0]",121,114,0,7,0,True,0
60824908,"[147, 114, 33, 0, 0]",147,114,33,0,0,True,0
60801828,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61824258,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66077188,"[121, 121, 0, 0, 0]",121,121,0,0,0,True,0
61831458,"[147, 115, 32, 0, 0]",147,115,32,0,0,True,0
65057278,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
65010638,"[147, 145, 0, 0, 2]",147,145,0,0,2,True,0
65020218,"[147, 133, 14, 0, 0]",147,133,14,0,0,True,0
60008228,"[147, 124, 23, 0, 0]",147,124,23,0,0,True,0
65012858,"[147, 118, 29, 0, 0]",147,118,29,0,0,True,0
66077938,"[117, 115, 2, 0, 0]",117,115,2,0,0,True,0
63068038,"[147, 0, 65, 50, 32]",147,0,65,50,32,True,1
69890028,"[147, 67, 80, 0, 0]",147,67,80,0,0,True,1
69890058,"[147, 3, 144, 0, 0]",147,3,144,0,0,True,1
61898088,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
65002558,"[147, 0, 64, 21, 62]",147,0,64,21,62,True,1
61862508,"[147, 61, 86, 0, 0]",147,61,86,0,0,True,1
61847208,"[147, 1, 146, 0, 0]",147,1,146,0,0,True,1
66021578,"[137, 117, 6, 14, 0]",137,117,6,14,0,True,0
61811188,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
66021638,"[144, 116, 28, 0, 0]",144,116,28,0,0,True,0
65018808,"[147, 116, 31, 0, 0]",147,116,31,0,0,True,0
62082758,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
68842868,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61813528,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
66021118,"[139, 116, 23, 0, 0]",139,116,23,0,0,True,0
65001268,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
69824098,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
69890608,"[147, 131, 16, 0, 0]",147,131,16,0,0,True,0
69864858,"[147, 116, 30, 1, 0]",147,116,30,1,0,True,0
61821808,"[147, 50, 97, 0, 0]",147,50,97,0,0,True,1
61822318,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61822368,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61821898,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
65059558,"[147, 126, 21, 0, 0]",147,126,21,0,0,True,0
61814328,"[147, 116, 0, 0, 31]",147,116,0,0,31,True,0
66018958,"[141, 44, 97, 0, 0]",141,44,97,0,0,True,1
62072808,"[147, 9, 138, 0, 0]",147,9,138,0,0,True,1
67810088,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
65015758,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
62089068,"[147, 117, 30, 0, 0]",147,117,30,0,0,True,0
61840588,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61833758,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
69800988,"[147, 117, 30, 0, 0]",147,117,30,0,0,True,0
67815588,"[147, 145, 0, 0, 2]",147,145,0,0,2,True,0
61843488,"[147, 117, 30, 0, 0]",147,117,30,0,0,True,0
61844508,"[147, 117, 30, 0, 0]",147,117,30,0,0,True,0
62086968,"[147, 117, 0, 0, 30]",147,117,0,0,30,True,0
67845758,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
69829508,"[147, 118, 29, 0, 0]",147,118,29,0,0,True,0
61832058,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
60012188,"[147, 118, 29, 0, 0]",147,118,29,0,0,True,0
63022028,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66027258,"[137, 136, 1, 0, 0]",137,136,1,0,0,True,0
60821628,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61857808,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
63086788,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
61840078,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
69827758,"[147, 0, 110, 37, 0]",147,0,110,37,0,True,1
65085628,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
63020908,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
61827988,"[147, 118, 0, 0, 29]",147,118,0,0,29,True,0
61849768,"[147, 0, 119, 28, 0]",147,0,119,28,0,True,1
60818858,"[147, 123, 24, 0, 0]",147,123,24,0,0,True,0
63018988,"[147, 0, 103, 42, 2]",147,0,103,42,2,True,1
61800001,"[147, 143, 4, 0, 0]",147,143,4,0,0,True,0
61811158,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
62076038,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
61829978,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61844098,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
60816758,"[147, 119, 28, 0, 0]",147,119,28,0,0,True,0
61834798,"[147, 0, 1, 128, 18]",147,0,1,128,18,True,2
61801878,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
69872708,"[147, 0, 120, 27, 0]",147,0,120,27,0,True,1
65026518,"[147, 0, 0, 120, 27]",147,0,0,120,27,True,2
61889028,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
62015068,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61801808,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
63072708,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61831158,"[147, 73, 74, 0, 0]",147,73,74,0,0,True,1
63081928,"[147, 121, 26, 0, 0]",147,121,26,0,0,True,0
69814928,"[122, 121, 1, 0, 0]",122,121,1,0,0,True,0
69855308,"[147, 14, 133, 0, 0]",147,14,133,0,0,True,1
69888468,"[147, 3, 144, 0, 0]",147,3,144,0,0,True,1
66060108,"[129, 1, 127, 1, 0]",129,1,127,1,0,True,1
66062618,"[126, 0, 122, 0, 4]",126,0,122,0,4,True,1
61848308,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
66072788,"[123, 123, 0, 0, 0]",123,123,0,0,0,True,0
66067108,"[126, 122, 0, 0, 4]",126,122,0,0,4,True,0
61836558,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61835028,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66069298,"[123, 123, 0, 0, 0]",123,123,0,0,0,True,0
69873768,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
66009758,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61823588,"[147, 123, 0, 23, 1]",147,123,0,23,1,True,0
69883628,"[147, 123, 24, 0, 0]",147,123,24,0,0,True,0
63012508,"[147, 0, 146, 1, 0]",147,0,146,1,0,True,1
61844778,"[147, 112, 35, 0, 0]",147,112,35,0,0,True,0
61841698,"[147, 112, 34, 1, 0]",147,112,34,1,0,True,0
61843508,"[147, 76, 71, 0, 0]",147,76,71,0,0,True,0
68848288,"[147, 123, 24, 0, 0]",147,123,24,0,0,True,0
61841398,"[147, 112, 35, 0, 0]",147,112,35,0,0,True,0
61822858,"[147, 120, 27, 0, 0]",147,120,27,0,0,True,0
61880568,"[147, 124, 23, 0, 0]",147,124,23,0,0,True,0
61827678,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
65028038,"[147, 124, 23, 0, 0]",147,124,23,0,0,True,0
65008578,"[147, 0, 27, 120, 0]",147,0,27,120,0,True,2
61862218,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61896108,"[147, 125, 22, 0, 0]",147,125,22,0,0,True,0
63078178,"[147, 140, 7, 0, 0]",147,140,7,0,0,True,0
61842198,"[147, 78, 69, 0, 0]",147,78,69,0,0,True,0
61820018,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61848528,"[147, 125, 22, 0, 0]",147,125,22,0,0,True,0
69898758,"[147, 0, 0, 0, 147]",147,0,0,0,147,True,3
66852708,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61867858,"[147, 21, 0, 126, 0]",147,21,0,126,0,True,2
61881278,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
62070818,"[147, 0, 38, 63, 46]",147,0,38,63,46,True,2
65075858,"[147, 126, 21, 0, 0]",147,126,21,0,0,True,0
65072808,"[147, 125, 19, 3, 0]",147,125,19,3,0,True,0
61880458,"[147, 1, 0, 0, 146]",147,1,0,0,146,True,3
61894688,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
60813658,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61846978,"[147, 3, 143, 1, 0]",147,3,143,1,0,True,1
63000668,"[147, 0, 145, 2, 0]",147,0,145,2,0,True,1
65009078,"[146, 1, 0, 0, 145]",146,1,0,0,145,True,3
69830528,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61835428,"[147, 0, 124, 23, 0]",147,0,124,23,0,True,1
60820508,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61825728,"[147, 0, 4, 99, 44]",147,0,4,99,44,True,2
61835018,"[147, 0, 127, 5, 15]",147,0,127,5,15,True,1
62089708,"[147, 119, 28, 0, 0]",147,119,28,0,0,True,0
61850508,"[147, 0, 1, 146, 0]",147,0,1,146,0,True,2
62066158,"[133, 132, 1, 0, 0]",133,132,1,0,0,True,0
61898168,"[147, 129, 18, 0, 0]",147,129,18,0,0,True,0
61851588,"[147, 131, 0, 0, 16]",147,131,0,0,16,True,0
65026788,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61878108,"[147, 1, 128, 18, 0]",147,1,128,18,0,True,1
61842528,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
61887008,"[147, 129, 18, 0, 0]",147,129,18,0,0,True,0
61898508,"[147, 0, 136, 11, 0]",147,0,136,11,0,True,1
65022598,"[147, 128, 19, 0, 0]",147,128,19,0,0,True,0
60803068,"[147, 130, 17, 0, 0]",147,130,17,0,0,True,0
61825318,"[147, 0, 136, 11, 0]",147,0,136,11,0,True,1
69896828,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
62095198,"[147, 0, 1, 0, 146]",147,0,1,0,146,True,3
65026158,"[147, 130, 6, 11, 0]",147,130,6,11,0,True,0
61841418,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61880308,"[147, 130, 17, 0, 0]",147,130,17,0,0,True,0
69896718,"[147, 131, 16, 0, 0]",147,131,16,0,0,True,0
62087178,"[147, 131, 16, 0, 0]",147,131,16,0,0,True,0
65017268,"[147, 131, 16, 0, 0]",147,131,16,0,0,True,0
61820588,"[147, 138, 9, 0, 0]",147,138,9,0,0,True,0
61842908,"[147, 127, 20, 0, 0]",147,127,20,0,0,True,0
60823698,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
10881088,"[147, 132, 0, 0, 15]",147,132,0,0,15,True,0
60824988,"[147, 132, 15, 0, 0]",147,132,15,0,0,True,0
65026298,"[147, 132, 15, 0, 0]",147,132,15,0,0,True,0
19880312,"[147, 132, 15, 0, 0]",147,132,15,0,0,True,0
69836318,"[147, 132, 15, 0, 0]",147,132,15,0,0,True,0
63015228,"[147, 132, 0, 15, 0]",147,132,0,15,0,True,0
65000888,"[147, 136, 11, 0, 0]",147,136,11,0,0,True,0
69812058,"[147, 132, 15, 0, 0]",147,132,15,0,0,True,0
63087688,"[147, 146, 1, 0, 0]",147,146,1,0,0,True,0
63066728,"[147, 133, 14, 0, 0]",147,133,14,0,0,True,0
61800598,"[147, 133, 14, 0, 0]",147,133,14,0,0,True,0
65002118,"[147, 1, 136, 9, 1]",147,1,136,9,1,True,1
61897008,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
69829628,"[147, 0, 4, 143, 0]",147,0,4,143,0,True,2
61820508,"[147, 141, 6, 0, 0]",147,141,6,0,0,True,0
61875118,"[147, 134, 13, 0, 0]",147,134,13,0,0,True,0
65055268,"[147, 134, 13, 0, 0]",147,134,13,0,0,True,0
61820868,"[147, 141, 6, 0, 0]",147,141,6,0,0,True,0
60807428,"[147, 134, 13, 0, 0]",147,134,13,0,0,True,0
61886788,"[147, 134, 5, 0, 8]",147,134,5,0,8,True,0
63092158,"[147, 134, 13, 0, 0]",147,134,13,0,0,True,0
61820498,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
65082658,"[147, 134, 13, 0, 0]",147,134,13,0,0,True,0
61834368,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61879568,"[147, 134, 13, 0, 0]",147,134,13,0,0,True,0
61876888,"[147, 134, 13, 0, 0]",147,134,13,0,0,True,0
61868288,"[147, 134, 13, 0, 0]",147,134,13,0,0,True,0
69838968,"[147, 13, 134, 0, 0]",147,13,134,0,0,True,1
69876818,"[147, 1, 95, 50, 1]",147,1,95,50,1,True,1
61827468,"[147, 27, 120, 0, 0]",147,27,120,0,0,True,1
63075278,"[147, 0, 147, 0, 0]",147,0,147,0,0,True,1
63066978,"[147, 98, 49, 0, 0]",147,98,49,0,0,True,0
61869378,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
65022758,"[147, 135, 12, 0, 0]",147,135,12,0,0,True,0
69800998,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61852788,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
68848528,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
61843518,"[147, 136, 11, 0, 0]",147,136,11,0,0,True,0
69830718,"[147, 136, 0, 0, 11]",147,136,0,0,11,True,0
61843898,"[147, 135, 12, 0, 0]",147,135,12,0,0,True,0
61858598,"[147, 1, 0, 0, 146]",147,1,0,0,146,True,3
67856728,"[147, 147, 0, 0, 0]",147,147,0,0,0,True,0
69897088,"[147, 21, 126, 0, 0]",147,21,126,0,0,True,1
60005118,"[147, 136, 11, 0, 0]",147,136,11,0,0,True,0
63099878,"[147, 136, 11, 0, 0]",147,136,11,0,0,True,0
61811968,"[147, 1, 141, 5, 0]",147,1,141,5,0,True,1
69890518,"[147, 0, 136, 11, 0]",147,0,136,11,0,True,1
